,state_list,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
182,"[2, 0, 2, 0, 2, 0, 0, 0, 0]",202020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"[0, 1, 2, 0, 2, 0, 0, 0, 0]",012020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"[1, 1, 2, 0, 2, 0, 0, 0, 0]",112020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"[2, 1, 2, 0, 2, 0, 0, 0, 0]",212020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"[0, 2, 2, 0, 2, 0, 0, 0, 0]",022020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"[1, 2, 2, 0, 2, 0, 0, 0, 0]",122020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"[2, 2, 2, 0, 2, 0, 0, 0, 0]",222020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"[0, 0, 0, 1, 2, 0, 0, 0, 0]",000120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"[1, 0, 0, 1, 2, 0, 0, 0, 0]",100120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"[2, 0, 0, 1, 2, 0, 0, 0, 0]",200120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"[0, 1, 0, 1, 2, 0, 0, 0, 0]",010120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"[1, 1, 0, 1, 2, 0, 0, 0, 0]",110120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"[2, 1, 0, 1, 2, 0, 0, 0, 0]",210120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"[0, 2, 0, 1, 2, 0, 0, 0, 0]",020120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"[1, 2, 0, 1, 2, 0, 0, 0, 0]",120120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,"[2, 2, 0, 1, 2, 0, 0, 0, 0]",220120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,"[0, 0, 1, 1, 2, 0, 0, 0, 0]",001120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"[1, 0, 1, 1, 2, 0, 0, 0, 0]",101120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"[2, 0, 1, 1, 2, 0, 0, 0, 0]",201120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,"[0, 1, 1, 1, 2, 0, 0, 0, 0]",011120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"[1, 1, 1, 1, 2, 0, 0, 0, 0]",111120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,"[2, 1, 1, 1, 2, 0, 0, 0, 0]",211120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,"[0, 2, 1, 1, 2, 0, 0, 0, 0]",021120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,"[1, 2, 1, 1, 2, 0, 0, 0, 0]",121120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"[2, 2, 1, 1, 2, 0, 0, 0, 0]",221120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"[0, 0, 2, 1, 2, 0, 0, 0, 0]",002120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"[1, 0, 2, 1, 2, 0, 0, 0, 0]",102120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,"[2, 0, 2, 1, 2, 0, 0, 0, 0]",202120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,"[0, 1, 2, 1, 2, 0, 0, 0, 0]",012120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,"[1, 1, 2, 1, 2, 0, 0, 0, 0]",112120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,"[2, 1, 2, 1, 2, 0, 0, 0, 0]",212120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"[0, 2, 2, 1, 2, 0, 0, 0, 0]",022120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,"[1, 2, 2, 1, 2, 0, 0, 0, 0]",122120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,"[2, 2, 2, 1, 2, 0, 0, 0, 0]",222120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,"[0, 0, 0, 2, 2, 0, 0, 0, 0]",000220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,"[1, 0, 0, 2, 2, 0, 0, 0, 0]",100220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,"[2, 0, 0, 2, 2, 0, 0, 0, 0]",200220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"[0, 1, 0, 2, 2, 0, 0, 0, 0]",010220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,"[1, 1, 0, 2, 2, 0, 0, 0, 0]",110220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,"[2, 1, 0, 2, 2, 0, 0, 0, 0]",210220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,"[0, 2, 0, 2, 2, 0, 0, 0, 0]",020220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,"[1, 2, 0, 2, 2, 0, 0, 0, 0]",120220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,"[2, 2, 0, 2, 2, 0, 0, 0, 0]",220220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,"[0, 0, 1, 2, 2, 0, 0, 0, 0]",001220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,"[1, 0, 1, 2, 2, 0, 0, 0, 0]",101220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,"[2, 0, 1, 2, 2, 0, 0, 0, 0]",201220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,"[0, 1, 1, 2, 2, 0, 0, 0, 0]",011220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,"[1, 1, 1, 2, 2, 0, 0, 0, 0]",111220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,"[2, 1, 1, 2, 2, 0, 0, 0, 0]",211220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,"[0, 2, 1, 2, 2, 0, 0, 0, 0]",021220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,"[1, 2, 1, 2, 2, 0, 0, 0, 0]",121220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"[2, 2, 1, 2, 2, 0, 0, 0, 0]",221220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"[0, 0, 2, 2, 2, 0, 0, 0, 0]",002220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,"[1, 0, 2, 2, 2, 0, 0, 0, 0]",102220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,"[2, 0, 2, 2, 2, 0, 0, 0, 0]",202220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,"[0, 1, 2, 2, 2, 0, 0, 0, 0]",012220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,"[1, 1, 2, 2, 2, 0, 0, 0, 0]",112220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,"[2, 1, 2, 2, 2, 0, 0, 0, 0]",212220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,"[0, 2, 2, 2, 2, 0, 0, 0, 0]",022220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,"[1, 2, 2, 2, 2, 0, 0, 0, 0]",122220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,"[2, 2, 2, 2, 2, 0, 0, 0, 0]",222220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",000001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",100001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,"[2, 0, 0, 0, 0, 1, 0, 0, 0]",200001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",010001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,"[1, 1, 0, 0, 0, 1, 0, 0, 0]",110001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,"[2, 1, 0, 0, 0, 1, 0, 0, 0]",210001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,"[0, 2, 0, 0, 0, 1, 0, 0, 0]",020001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,"[1, 2, 0, 0, 0, 1, 0, 0, 0]",120001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,"[2, 2, 0, 0, 0, 1, 0, 0, 0]",220001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,"[0, 0, 1, 0, 0, 1, 0, 0, 0]",001001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,"[1, 0, 1, 0, 0, 1, 0, 0, 0]",101001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,"[2, 0, 1, 0, 0, 1, 0, 0, 0]",201001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,"[0, 1, 1, 0, 0, 1, 0, 0, 0]",011001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,"[1, 1, 1, 0, 0, 1, 0, 0, 0]",111001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,"[2, 1, 1, 0, 0, 1, 0, 0, 0]",211001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,"[0, 2, 1, 0, 0, 1, 0, 0, 0]",021001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,"[1, 2, 1, 0, 0, 1, 0, 0, 0]",121001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"[2, 2, 1, 0, 0, 1, 0, 0, 0]",221001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,"[0, 0, 2, 0, 0, 1, 0, 0, 0]",002001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,"[1, 0, 2, 0, 0, 1, 0, 0, 0]",102001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,"[2, 0, 2, 0, 0, 1, 0, 0, 0]",202001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,"[0, 1, 2, 0, 0, 1, 0, 0, 0]",012001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,"[1, 1, 2, 0, 0, 1, 0, 0, 0]",112001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,"[2, 1, 2, 0, 0, 1, 0, 0, 0]",212001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,"[0, 2, 2, 0, 0, 1, 0, 0, 0]",022001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,"[1, 2, 2, 0, 0, 1, 0, 0, 0]",122001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,"[2, 2, 2, 0, 0, 1, 0, 0, 0]",222001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",000101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,"[1, 0, 0, 1, 0, 1, 0, 0, 0]",100101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,"[2, 0, 0, 1, 0, 1, 0, 0, 0]",200101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",010101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,"[1, 1, 0, 1, 0, 1, 0, 0, 0]",110101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,"[2, 1, 0, 1, 0, 1, 0, 0, 0]",210101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,"[0, 2, 0, 1, 0, 1, 0, 0, 0]",020101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,"[1, 2, 0, 1, 0, 1, 0, 0, 0]",120101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,"[2, 2, 0, 1, 0, 1, 0, 0, 0]",220101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,"[0, 0, 1, 1, 0, 1, 0, 0, 0]",001101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,"[1, 0, 1, 1, 0, 1, 0, 0, 0]",101101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,"[2, 0, 1, 1, 0, 1, 0, 0, 0]",201101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,"[0, 1, 1, 1, 0, 1, 0, 0, 0]",011101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,"[1, 1, 1, 1, 0, 1, 0, 0, 0]",111101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,"[2, 1, 1, 1, 0, 1, 0, 0, 0]",211101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,"[0, 2, 1, 1, 0, 1, 0, 0, 0]",021101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,"[1, 2, 1, 1, 0, 1, 0, 0, 0]",121101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,"[2, 2, 1, 1, 0, 1, 0, 0, 0]",221101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,"[0, 0, 2, 1, 0, 1, 0, 0, 0]",002101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,"[1, 0, 2, 1, 0, 1, 0, 0, 0]",102101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,"[2, 0, 2, 1, 0, 1, 0, 0, 0]",202101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,"[0, 1, 2, 1, 0, 1, 0, 0, 0]",012101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,"[1, 1, 2, 1, 0, 1, 0, 0, 0]",112101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,"[2, 1, 2, 1, 0, 1, 0, 0, 0]",212101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,"[0, 2, 2, 1, 0, 1, 0, 0, 0]",022101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,"[1, 2, 2, 1, 0, 1, 0, 0, 0]",122101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,"[2, 2, 2, 1, 0, 1, 0, 0, 0]",222101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,"[0, 0, 0, 2, 0, 1, 0, 0, 0]",000201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,"[1, 0, 0, 2, 0, 1, 0, 0, 0]",100201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,"[2, 0, 0, 2, 0, 1, 0, 0, 0]",200201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,"[0, 1, 0, 2, 0, 1, 0, 0, 0]",010201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,"[1, 1, 0, 2, 0, 1, 0, 0, 0]",110201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,"[2, 1, 0, 2, 0, 1, 0, 0, 0]",210201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,"[0, 2, 0, 2, 0, 1, 0, 0, 0]",020201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,"[1, 2, 0, 2, 0, 1, 0, 0, 0]",120201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,"[2, 2, 0, 2, 0, 1, 0, 0, 0]",220201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,"[0, 0, 1, 2, 0, 1, 0, 0, 0]",001201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,"[1, 0, 1, 2, 0, 1, 0, 0, 0]",101201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,"[2, 0, 1, 2, 0, 1, 0, 0, 0]",201201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,"[0, 1, 1, 2, 0, 1, 0, 0, 0]",011201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,"[1, 1, 1, 2, 0, 1, 0, 0, 0]",111201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,"[2, 1, 1, 2, 0, 1, 0, 0, 0]",211201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,"[0, 2, 1, 2, 0, 1, 0, 0, 0]",021201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,"[1, 2, 1, 2, 0, 1, 0, 0, 0]",121201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,"[2, 2, 1, 2, 0, 1, 0, 0, 0]",221201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,"[0, 0, 2, 2, 0, 1, 0, 0, 0]",002201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,"[1, 0, 2, 2, 0, 1, 0, 0, 0]",102201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,"[2, 0, 2, 2, 0, 1, 0, 0, 0]",202201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,"[0, 1, 2, 2, 0, 1, 0, 0, 0]",012201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,"[1, 1, 2, 2, 0, 1, 0, 0, 0]",112201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,"[2, 1, 2, 2, 0, 1, 0, 0, 0]",212201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,"[0, 2, 2, 2, 0, 1, 0, 0, 0]",022201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,"[1, 2, 2, 2, 0, 1, 0, 0, 0]",122201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,"[2, 2, 2, 2, 0, 1, 0, 0, 0]",222201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,"[0, 0, 0, 0, 1, 1, 0, 0, 0]",000011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,"[1, 0, 0, 0, 1, 1, 0, 0, 0]",100011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,"[2, 0, 0, 0, 1, 1, 0, 0, 0]",200011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,"[0, 1, 0, 0, 1, 1, 0, 0, 0]",010011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,"[1, 1, 0, 0, 1, 1, 0, 0, 0]",110011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,"[2, 1, 0, 0, 1, 1, 0, 0, 0]",210011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,"[0, 2, 0, 0, 1, 1, 0, 0, 0]",020011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,"[1, 2, 0, 0, 1, 1, 0, 0, 0]",120011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,"[2, 2, 0, 0, 1, 1, 0, 0, 0]",220011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,"[0, 0, 1, 0, 1, 1, 0, 0, 0]",001011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,"[1, 0, 1, 0, 1, 1, 0, 0, 0]",101011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,"[2, 0, 1, 0, 1, 1, 0, 0, 0]",201011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,"[0, 1, 1, 0, 1, 1, 0, 0, 0]",011011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,"[1, 1, 1, 0, 1, 1, 0, 0, 0]",111011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,"[2, 1, 1, 0, 1, 1, 0, 0, 0]",211011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,"[0, 2, 1, 0, 1, 1, 0, 0, 0]",021011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,"[1, 2, 1, 0, 1, 1, 0, 0, 0]",121011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,"[2, 2, 1, 0, 1, 1, 0, 0, 0]",221011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,"[0, 0, 2, 0, 1, 1, 0, 0, 0]",002011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,"[1, 0, 2, 0, 1, 1, 0, 0, 0]",102011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,"[2, 0, 2, 0, 1, 1, 0, 0, 0]",202011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,"[0, 1, 2, 0, 1, 1, 0, 0, 0]",012011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,"[1, 1, 2, 0, 1, 1, 0, 0, 0]",112011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,"[2, 1, 2, 0, 1, 1, 0, 0, 0]",212011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,"[0, 2, 2, 0, 1, 1, 0, 0, 0]",022011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,"[1, 2, 2, 0, 1, 1, 0, 0, 0]",122011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,"[2, 2, 2, 0, 1, 1, 0, 0, 0]",222011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,"[0, 0, 0, 1, 1, 1, 0, 0, 0]",000111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,"[1, 0, 0, 1, 1, 1, 0, 0, 0]",100111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,"[2, 0, 0, 1, 1, 1, 0, 0, 0]",200111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,"[0, 1, 0, 1, 1, 1, 0, 0, 0]",010111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,"[1, 1, 0, 1, 1, 1, 0, 0, 0]",110111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,"[2, 1, 0, 1, 1, 1, 0, 0, 0]",210111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,"[0, 2, 0, 1, 1, 1, 0, 0, 0]",020111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,"[1, 2, 0, 1, 1, 1, 0, 0, 0]",120111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,"[2, 2, 0, 1, 1, 1, 0, 0, 0]",220111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,"[0, 0, 1, 1, 1, 1, 0, 0, 0]",001111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,"[1, 0, 1, 1, 1, 1, 0, 0, 0]",101111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,"[2, 0, 1, 1, 1, 1, 0, 0, 0]",201111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,"[0, 1, 1, 1, 1, 1, 0, 0, 0]",011111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,"[1, 1, 1, 1, 1, 1, 0, 0, 0]",111111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,"[2, 1, 1, 1, 1, 1, 0, 0, 0]",211111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,"[0, 2, 1, 1, 1, 1, 0, 0, 0]",021111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,"[1, 2, 1, 1, 1, 1, 0, 0, 0]",121111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,"[2, 2, 1, 1, 1, 1, 0, 0, 0]",221111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,"[0, 0, 2, 1, 1, 1, 0, 0, 0]",002111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,"[1, 0, 2, 1, 1, 1, 0, 0, 0]",102111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,"[2, 0, 2, 1, 1, 1, 0, 0, 0]",202111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,"[0, 1, 2, 1, 1, 1, 0, 0, 0]",012111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,"[1, 1, 2, 1, 1, 1, 0, 0, 0]",112111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,"[2, 1, 2, 1, 1, 1, 0, 0, 0]",212111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,"[0, 2, 2, 1, 1, 1, 0, 0, 0]",022111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,"[1, 2, 2, 1, 1, 1, 0, 0, 0]",122111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,"[2, 2, 2, 1, 1, 1, 0, 0, 0]",222111000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
